mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.7910805225372315,0.22587986533515486,0.01638002395629883,0.0005001442051066366,0.1,{'clf__C': 0.1},0.3012372094590734,0.29147709256929744,0.2921304378407035,0.29331173237070324,0.28404226795211573,0.2924397480383787,0.00547166764842588,3
2.151879835128784,0.17034770699887652,0.015423154830932618,0.0020151606200924732,1.0,{'clf__C': 1},0.31206938014648533,0.30013078561038486,0.3003005234627373,0.30612416410601084,0.2935131024584082,0.30242759115680534,0.006259338430495317,2
2.563047504425049,0.2485527982039293,0.012891674041748047,0.0009910072553192613,10.0,{'clf__C': 10},0.3144146934722488,0.3001576038033487,0.3015223511596125,0.30753625188464856,0.2959167900340798,0.3039095380707877,0.006436940831961472,1
