mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13023967742919923,0.01338872687245362,1.2789782524108886,0.15386523471587257,3,{'clf__n_neighbors': 3},0.7087032938506111,0.7039274655935096,0.7008352634209203,0.7024442455504444,0.7047587812137466,0.7041338099258464,0.002647579545798709,1
0.1130478858947754,0.013386587770298424,1.233856773376465,0.13002762695142078,5,{'clf__n_neighbors': 5},0.6940275466988781,0.6824402985095368,0.6860901333560206,0.6864171413699486,0.688371886007437,0.6874694011883642,0.003798032533265333,2
0.1067004680633545,0.018516458367180962,1.3802630424499511,0.06967519445067963,7,{'clf__n_neighbors': 7},0.6832321595503139,0.6686311407811275,0.6731975364010262,0.6722078005974677,0.674945517912684,0.6744428310485239,0.004854417642439975,3
