mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.340151643753051,0.26614579887893325,0.1394552230834961,0.006874407177925261,10,100,"{'clf__max_depth': 10, 'clf__n_estimators': 100}",0.7125726935775881,0.7056897585439548,0.7050303281024957,0.7123480262755642,0.708658577139119,0.7088598767277443,0.0031845819105545876,6
27.200059509277345,0.949261389607831,0.19898490905761718,0.015990236335885626,10,200,"{'clf__max_depth': 10, 'clf__n_estimators': 200}",0.7136927792105785,0.707614019125555,0.7083812318857063,0.713064749645455,0.7090811473986768,0.7103667854531943,0.0025105479835307648,5
20.235844802856445,0.3812197570611525,0.2884815216064453,0.005154754640162423,20,100,"{'clf__max_depth': 20, 'clf__n_estimators': 100}",0.8278287076362798,0.8247683770545516,0.8192753877410426,0.8289547151511886,0.823314478762443,0.8248283332691011,0.0034397624346056204,4
35.40023531913757,0.8053164038601192,0.3807286262512207,0.02192535294415978,20,200,"{'clf__max_depth': 20, 'clf__n_estimators': 200}",0.8294374405477342,0.8219724079205658,0.8239129854624565,0.829227725828188,0.8260391918876201,0.826117950329313,0.0029238096306882966,2
19.870685338974,1.4943489910872663,0.24887027740478515,0.0403835579432315,,100,"{'clf__max_depth': None, 'clf__n_estimators': 100}",0.8280698468647774,0.825089630173453,0.8245592332517014,0.8286164108538615,0.82388100045673,0.8260432243201047,0.0019243321542321626,3
29.591002035140992,1.3831372872810277,0.4143957614898682,0.0649686164914821,,200,"{'clf__max_depth': None, 'clf__n_estimators': 200}",0.8320882418763825,0.8283811679155623,0.8274993456432335,0.829029761234957,0.8288163927731417,0.8291629818886553,0.0015539585836802092,1
