mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
163.9704005241394,1.851375298244012,20.14177837371826,2.565325746249355,0.1,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale'}",0.45678287255130373,0.4436498256409443,0.44552007563026713,0.4477997803625479,0.4463113447750153,0.4480127797920157,0.004584838488821499,5
163.51899285316466,3.31230124595395,21.547500371932983,3.3224688951922072,0.1,auto,"{'clf__C': 0.1, 'clf__gamma': 'auto'}",0.45678287255130373,0.4436498256409443,0.44552007563026713,0.4477997803625479,0.4463113447750153,0.4480127797920157,0.004584838488821499,5
122.61929206848144,1.684991785791758,31.534301137924196,0.5054614453551741,1.0,scale,"{'clf__C': 1, 'clf__gamma': 'scale'}",0.5688804945481223,0.554678414016067,0.5595756620224441,0.570667087008434,0.5541664172680693,0.5615936149726274,0.006963934417463893,3
128.1457308769226,1.6179757475118492,31.36486873626709,0.5051302325828004,1.0,auto,"{'clf__C': 1, 'clf__gamma': 'auto'}",0.5688804945481223,0.554678414016067,0.5595700267673616,0.570667087008434,0.5541664172680693,0.5615924879216109,0.006964261362381635,4
103.26140971183777,17.576380788552587,25.081475687026977,6.5561397643389645,10.0,scale,"{'clf__C': 10, 'clf__gamma': 'scale'}",0.6704420182019384,0.6637584771621098,0.6599666676972594,0.6746009256158733,0.6673462363722944,0.667222865009895,0.005088581898175037,1
63.619704246520996,4.1126822235761376,12.142726612091064,0.33693788405217495,10.0,auto,"{'clf__C': 10, 'clf__gamma': 'auto'}",0.6702950705951545,0.6637584771621098,0.6599625851769831,0.6746009256158733,0.667235647528567,0.6671705412157375,0.005070983067833392,2
